plant_id,customer_id,plant_name,manufacturer,model,installation_date,cooling_capacity,heating_capacity,energy_efficiency_rating,warranty_expiration,last_inspection_date,plant_status
10558,3470,Bernhard - Friesen Plant,Ondricka - Macejkovic,WZ5I3PGHPY,2024-06-02,47250 BTU,55182 BTU,16.518827579867786,2026-06-13,2024-06-23,Active
10559,3470,Bartoletti - Legros Plant,Jacobson Group,IDEVSP1RR4,2023-12-19,52142 BTU,59250 BTU,15.959027898805763,2029-05-27,2024-01-24,Active
10560,3470,Bins Group Plant,"Wehner, West and Bednar",GRR3H4MWSQ,2023-04-17,31782 BTU,46282 BTU,17.3676044832237,2026-06-12,2024-02-28,Under Maintenance
10561,3471,Moore and Sons Plant,"Bartell, Macejkovic and Waters",UFMUJFJPJT,2021-11-18,40162 BTU,32757 BTU,15.941919986822098,2028-08-31,2024-09-14,Inactive
10562,3471,"Schulist, Ruecker and Frami Plant",Murphy Inc,KZGVRDNXH6,2020-01-08,42584 BTU,52862 BTU,19.47207905739687,2025-06-27,2023-10-10,Under Maintenance
10563,3471,Effertz Inc Plant,"King, Bergstrom and Kreiger",NJKHZREM7W,2024-02-24,42666 BTU,48454 BTU,14.921865722916188,2026-01-10,2024-03-01,Under Maintenance
10564,3471,Hintz Group Plant,Kohler Group,RQQLU0HAA5,2022-06-05,25847 BTU,38992 BTU,20.190744507418948,2023-03-26,2023-04-23,Active
10565,3471,Little - Kautzer Plant,Jerde - Sawayn,BY3W2V9K9D,2020-04-23,39528 BTU,51872 BTU,15.147175484582862,2025-06-23,2023-06-28,Active
10566,3472,Wisoky - Kuvalis Plant,"McDermott, Hettinger and Goldner",ASDFNZPVHY,2023-03-12,25281 BTU,49694 BTU,15.905037882008981,2026-04-22,2024-08-19,Active
10567,3472,Grant - Maggio Plant,Grady Group,EKSSXYBFVF,2021-10-07,40996 BTU,59133 BTU,18.701730359281843,2029-06-17,2022-06-30,Under Maintenance
10568,3472,"Hermann, Steuber and Barrows Plant","Erdman, Mills and Harris",SWGPYCBV6C,2023-11-11,50026 BTU,46121 BTU,17.3164767682296,2029-11-24,2024-08-22,Inactive
10569,3472,McKenzie Inc Plant,Kulas - Moen,FPLJ5AJKG1,2020-05-16,38108 BTU,41563 BTU,13.429944702032394,2025-01-13,2022-10-01,Inactive
10570,3473,"Wiegand, Metz and Sanford Plant",Sanford - Leannon,QFOIAAMDYG,2020-09-01,31287 BTU,59486 BTU,15.755494612805016,2024-01-18,2023-01-10,Inactive
10571,3473,Turcotte - Kub Plant,Gerhold Inc,ZBQM5Z2VJW,2022-11-13,30466 BTU,35672 BTU,15.376417116837242,2023-11-14,2023-09-22,Under Maintenance
10572,3473,Cronin - Sanford Plant,Bins Inc,P5RWBTNOLL,2024-05-24,30498 BTU,58505 BTU,17.2845048715647,2028-10-13,2024-06-15,Under Maintenance
10573,3474,Robel LLC Plant,Olson - Kling,QXJ3GYTDJ6,2024-08-20,49832 BTU,36907 BTU,15.827926122575956,2026-02-09,2024-08-30,Active
10574,3475,Gerhold - Roberts Plant,Mraz LLC,PBXD5S5SFZ,2022-05-14,38900 BTU,44861 BTU,20.91948782542088,2025-07-16,2023-05-07,Under Maintenance
10575,3475,Ondricka Group Plant,"Hirthe, Bernhard and Harris",1AXYDZJCRH,2021-04-05,37024 BTU,40946 BTU,20.072289328950884,2024-02-17,2023-08-03,Inactive
10576,3476,"Nolan, Berge and Stark Plant",Sipes - Ullrich,LHL0MAROQ1,2024-03-01,28797 BTU,26783 BTU,19.59183010275942,2027-12-16,2024-03-22,Under Maintenance
10577,3476,Hudson Group Plant,Johnston and Sons,ITMQUTTM0B,2024-04-21,49205 BTU,28811 BTU,16.514363460146456,2029-12-17,2024-08-14,Inactive
10578,3476,Breitenberg Inc Plant,Pfeffer - Bauch,FMKNKTOBIM,2020-09-14,28630 BTU,30497 BTU,15.576049193401165,2026-05-08,2024-07-25,Inactive
10579,3476,"Block, Upton and Stanton Plant","Cormier, Heaney and Tillman",AZXCAROTJN,2022-03-05,53458 BTU,25573 BTU,14.131491571420465,2030-05-18,2022-05-30,Active
10580,3477,Wilderman - Marks Plant,"Koch, Ullrich and Gulgowski",JTGSM973IK,2020-03-05,41612 BTU,37618 BTU,13.984920598478597,2023-08-20,2024-05-21,Under Maintenance
10581,3478,Beer - Doyle Plant,"Kassulke, Wisozk and Corkery",7AKWBR3NBA,2022-03-26,34297 BTU,48251 BTU,16.878292583539288,2029-08-16,2023-05-08,Inactive
10582,3478,Farrell - Bergnaum Plant,Kuhic - Halvorson,BVDDJ99WAN,2021-04-27,38187 BTU,48557 BTU,15.489841075845554,2029-12-22,2023-04-15,Inactive
10583,3478,"Lueilwitz, Hermiston and Macejkovic Plant",Reilly and Sons,5NLRV7K9JE,2022-02-19,45076 BTU,27189 BTU,15.641617381507213,2027-01-20,2023-05-20,Inactive
10584,3478,Beer - Ruecker Plant,Mosciski - Mills,NGBABDQ7QH,2021-03-22,49646 BTU,53385 BTU,14.206216189992993,2029-05-21,2021-12-10,Under Maintenance
10585,3478,"Rowe, Medhurst and Sauer Plant",Bahringer Group,YDTEVBLZCT,2024-02-15,37707 BTU,47000 BTU,17.320267631272056,2025-02-08,2024-07-22,Under Maintenance
10586,3479,Lebsack LLC Plant,Daniel Inc,DSDSZOMDYN,2024-06-19,26429 BTU,30873 BTU,20.985102606255488,2030-06-28,2024-07-22,Inactive
10587,3479,Bechtelar - Koepp Plant,Haley - Pouros,VGYQFMHB8E,2021-07-30,27143 BTU,40218 BTU,15.492257239392016,2028-01-14,2023-10-09,Active
10588,3479,"Satterfield, Runolfsdottir and Casper Plant",Sanford - Turcotte,QP1KIZILAL,2023-01-13,29935 BTU,58242 BTU,13.419917018886128,2029-05-16,2023-03-11,Active
10589,3479,Rath Inc Plant,Purdy - Murphy,QPLFSH3PZQ,2020-03-06,52434 BTU,57332 BTU,14.575611923199514,2024-10-01,2022-09-02,Under Maintenance
10590,3479,"Halvorson, Wilkinson and Gleason Plant",Weber LLC,LA3MKEX5VR,2023-10-24,26483 BTU,38492 BTU,14.734980711075004,2027-06-17,2023-10-30,Inactive
10591,3480,Bosco - Klocko Plant,"Hermiston, Rice and Krajcik",UVFHVRCWRQ,2022-05-27,28103 BTU,45344 BTU,16.70768481124408,2023-04-06,2024-07-31,Active
10592,3481,Rosenbaum - Lemke Plant,Feil - Paucek,ZWDAJDESOY,2023-07-03,33000 BTU,43173 BTU,18.924789570176102,2030-07-23,2023-10-22,Inactive
10593,3481,"Ankunding, D'Amore and Watsica Plant",Russel - Nienow,IUO7BGGNSC,2024-08-03,52788 BTU,51406 BTU,20.73444276378519,2029-08-09,2024-09-18,Under Maintenance
10594,3481,"Rempel, Hammes and Lehner Plant","Lemke, Rogahn and Marks",TXEEX7KORL,2020-03-03,38115 BTU,52712 BTU,17.45176539576454,2023-09-25,2020-07-11,Inactive
10595,3482,"Franey, Boyle and Cremin Plant","Sporer, Mosciski and Nolan",RNLXPHFZOH,2021-03-24,56920 BTU,40352 BTU,19.240419346923897,2029-08-13,2022-03-25,Inactive
10596,3482,Ondricka LLC Plant,"Stokes, Schuppe and Nicolas",C9OA7HZZXW,2024-02-05,41199 BTU,41506 BTU,13.80589513472676,2028-12-23,2024-06-10,Under Maintenance
10597,3483,Ortiz and Sons Plant,"Altenwerth, Cummings and Marquardt",TGTKUMMK64,2022-11-17,54785 BTU,55512 BTU,20.62087298778768,2024-02-11,2023-10-22,Active
10598,3483,"Mayert, Kuhn and Friesen Plant",Gleason LLC,RUWLLS4VPB,2024-09-10,58174 BTU,37119 BTU,20.47774567225392,2029-11-16,2024-09-22,Active
10599,3483,Frami - Berge Plant,"Gorczany, Reichert and Emmerich",CATSXM62QC,2020-01-21,32334 BTU,30201 BTU,15.87946363490746,2029-11-09,2022-09-18,Under Maintenance
10600,3484,Kreiger Group Plant,O'Reilly Group,VKCSDJRAGI,2021-06-21,43785 BTU,49036 BTU,13.24490243945013,2024-06-10,2024-06-11,Inactive
10601,3484,Bayer Inc Plant,Skiles - Cartwright,MJ4VBS3CX6,2022-12-21,42450 BTU,57882 BTU,16.919635980322035,2023-04-19,2024-09-01,Under Maintenance
10602,3485,Barton and Sons Plant,"Douglas, Runolfsdottir and Wiegand",NHDXB1CIJV,2023-12-08,40895 BTU,51696 BTU,15.589393048702469,2025-11-26,2024-04-27,Under Maintenance
10603,3485,Douglas and Sons Plant,Kulas Inc,8WA29MJHGR,2021-07-02,33946 BTU,24895 BTU,20.97154983597339,2028-07-18,2022-03-03,Inactive
10604,3485,"Ullrich, Fadel and Abbott Plant","Mosciski, Satterfield and Hudson",TVVEAJFWFH,2021-02-01,51016 BTU,46139 BTU,18.726207215683523,2023-07-27,2021-09-17,Inactive
10605,3486,Koch - Schamberger Plant,"Simonis, Herman and Deckow",WDMVO5RWXY,2020-04-17,33927 BTU,52346 BTU,14.2903981250032,2021-02-05,2024-06-05,Inactive
10606,3487,"Langworth, Hudson and Gleason Plant","Mohr, Yundt and Upton",WZVSWOP6C2,2024-04-04,43228 BTU,35344 BTU,15.068578011967958,2028-03-25,2024-06-02,Active
10607,3488,Beahan and Sons Plant,"Robel, Ziemann and Ryan",TJRCWLR1XF,2021-02-24,39871 BTU,47274 BTU,20.611170973303157,2021-11-18,2023-05-04,Inactive
10608,3488,"Stiedemann, Fritsch and Pacocha Plant",Ruecker - Marvin,HXESKHG3D2,2022-11-02,49736 BTU,43721 BTU,19.73944588752527,2024-01-12,2023-02-11,Under Maintenance
10609,3488,Crooks - Casper Plant,"Bartoletti, Lubowitz and Feil",J5ZLSLVCKS,2022-06-24,56843 BTU,37354 BTU,13.396912397340376,2028-10-04,2022-12-31,Inactive
10610,3488,Goldner - Wolff Plant,Tremblay Group,47FA7Y2SVA,2020-07-09,39616 BTU,38713 BTU,14.710016855818864,2022-09-16,2023-01-15,Under Maintenance
10611,3488,Raynor LLC Plant,McLaughlin - Jakubowski,WKQOC6KX3J,2022-06-22,36628 BTU,53344 BTU,17.357577258064985,2029-09-15,2024-08-19,Inactive
10612,3489,"Schuster, Hermann and Bauch Plant",Hermiston and Sons,OG6ERLZM3F,2024-02-15,59938 BTU,25196 BTU,18.55791461349342,2025-11-19,2024-02-29,Under Maintenance
10613,3489,Corkery - Stiedemann Plant,Sauer - Stark,ZGXL00RJ7U,2022-03-04,31396 BTU,56328 BTU,15.371228515139503,2028-10-12,2024-01-28,Inactive
10614,3490,Boyle Inc Plant,Swift - Lowe,EIGZUKWWQZ,2023-05-24,49331 BTU,36847 BTU,15.47990531706392,2025-07-25,2023-05-28,Active
10615,3490,Pollich Group Plant,"Heaney, Haag and King",E9PDBZ3V8N,2022-04-11,50590 BTU,42357 BTU,16.876177797235982,2025-08-28,2024-06-20,Under Maintenance
10616,3490,Johnson Inc Plant,Raynor LLC,VZEN2N1GMT,2024-07-28,53185 BTU,59398 BTU,14.776892126080355,2026-01-01,2024-09-19,Inactive
10617,3490,Durgan - Raynor Plant,"Goyette, Carter and Paucek",YWWMIOCLGE,2022-03-05,40507 BTU,38456 BTU,17.920832600378745,2029-09-11,2022-08-02,Under Maintenance
10618,3491,Crooks and Sons Plant,"Kemmer, Kovacek and Weber",WXJGNSWP6M,2024-07-13,34781 BTU,37900 BTU,13.700460427780481,2026-12-03,2024-09-06,Inactive
10619,3491,"Schmitt, Miller and Lesch Plant","Bayer, Kuphal and Zboncak",GQABMKPT0B,2023-05-13,34515 BTU,37851 BTU,20.121403575582217,2026-03-22,2023-10-24,Active
10620,3491,Kilback - Schuster Plant,"Veum, Marquardt and Cruickshank",AFZQU34LXT,2020-10-12,53081 BTU,53615 BTU,13.07734642620066,2025-12-24,2021-10-30,Inactive
10621,3492,Pfeffer - Hauck Plant,"Jacobson, Bechtelar and Morar",TZW67I6OBU,2020-10-30,50164 BTU,31112 BTU,20.103330087994813,2023-06-04,2023-09-15,Inactive
10622,3492,Hagenes - Gusikowski Plant,Huel LLC,K1OC1G1Q4N,2023-04-11,57589 BTU,48255 BTU,13.387301386070654,2027-07-30,2023-12-05,Inactive
10623,3493,"Fritsch, Gislason and Hackett Plant",Rempel - Baumbach,6OC5DM3LIK,2021-08-26,31626 BTU,51736 BTU,20.4249524419417,2024-07-28,2022-07-22,Active
10624,3493,Graham - Keeling Plant,"Turner, Fritsch and Reichel",VR92X981GL,2024-05-29,56891 BTU,28669 BTU,16.701079986269697,2025-09-29,2024-08-13,Inactive
10625,3493,Murazik Inc Plant,"Murray, Harber and Hoppe",XWHNGS6XC8,2024-02-07,48755 BTU,38700 BTU,16.343657538782193,2026-01-07,2024-08-09,Under Maintenance
10626,3494,Terry - Stracke Plant,Dibbert Inc,HKFL7VM3F1,2021-09-05,42428 BTU,47043 BTU,17.7226263977754,2030-07-19,2023-04-23,Active
10627,3494,Stoltenberg Inc Plant,"McCullough, Thompson and Schamberger",LVAXDOBXQE,2022-01-13,38502 BTU,28267 BTU,16.36892089837101,2022-08-23,2023-10-29,Active
10628,3495,"Harris, Wintheiser and Borer Plant",Langworth - Cassin,MTHBQSHS8J,2020-10-19,54390 BTU,31895 BTU,17.319333045800857,2030-12-12,2022-04-07,Inactive
10629,3495,Gottlieb Group Plant,Quigley - Becker,KNEYLRTSUV,2022-09-07,25168 BTU,38038 BTU,13.314229687958086,2027-12-02,2023-03-31,Under Maintenance
10630,3495,Cummings - Ratke Plant,Ruecker - Legros,DW9OUSZSCJ,2021-08-25,27814 BTU,41997 BTU,20.46451340353894,2026-02-24,2023-08-20,Under Maintenance
10631,3495,Kuhic - Larkin Plant,Nikolaus - Cummerata,WGGWJCP4QF,2023-12-19,26532 BTU,59150 BTU,17.42921935195831,2028-05-06,2024-04-14,Inactive
10632,3496,Casper - Langosh Plant,Vandervort Group,4UQZDSC3OU,2021-03-29,27584 BTU,29981 BTU,13.334453394677322,2030-01-05,2024-08-16,Inactive
10633,3496,"Bashirian, Haley and Windler Plant",Aufderhar Group,NCVXW45MKI,2024-08-06,53057 BTU,26251 BTU,17.371524951145663,2024-09-20,2024-09-20,Inactive
10634,3497,Jakubowski Group Plant,"Dietrich, Nolan and DuBuque",HIZG2GLKKN,2023-06-15,31450 BTU,49520 BTU,18.581017354162455,2029-06-04,2024-06-25,Active
10635,3498,Hahn LLC Plant,Bogisich - Rohan,BYMPYZT2UE,2022-06-17,59720 BTU,24373 BTU,19.00323656996457,2030-02-22,2023-01-05,Active
10636,3498,Cormier LLC Plant,Raynor - Grant,IBWSWQLMCG,2022-09-04,43309 BTU,36728 BTU,13.784897249054975,2030-08-06,2024-04-04,Active
10637,3498,"Kshlerin, Schneider and Zboncak Plant","Corwin, Boyer and Jones",GIB5Q8YYNW,2020-03-15,34499 BTU,47121 BTU,15.235185792141486,2025-12-29,2024-08-05,Active
10638,3499,Stroman Group Plant,"MacGyver, Senger and Frami",JZ4E1GUM0R,2023-06-05,52204 BTU,39269 BTU,18.723002155047762,2024-08-30,2024-01-03,Active
10639,3499,"Hirthe, Abernathy and O'Conner Plant",Lindgren - Collins,QVUBALVDMO,2024-06-05,28906 BTU,37212 BTU,14.480690533605536,2026-02-01,2024-08-03,Under Maintenance
10640,3500,"Hilll, Dooley and Sanford Plant",Casper Group,F87FNE5CR7,2024-01-06,25302 BTU,44495 BTU,16.71286870898159,2029-01-20,2024-09-02,Inactive
10641,3500,"Nikolaus, Spinka and Nienow Plant","Brakus, Dach and Hoppe",I3URL1EKI9,2021-03-15,54022 BTU,36914 BTU,15.471200747371435,2027-02-05,2021-10-31,Inactive
10642,3500,"Hickle, Satterfield and Mayer Plant","Schamberger, Osinski and O'Keefe",T9GMIBYPMS,2023-09-13,43669 BTU,46731 BTU,17.673030091509847,2027-09-10,2024-03-03,Inactive
10643,3501,Kilback LLC Plant,MacGyver - Durgan,4DCW6LO1IH,2020-04-24,51114 BTU,28820 BTU,13.94923607721595,2030-03-26,2021-11-10,Under Maintenance
10644,3501,"Marks, Toy and Hills Plant",Buckridge - Shields,PKRPGQCJMO,2023-03-22,28398 BTU,59994 BTU,16.392522869819977,2024-06-08,2023-12-29,Active
10645,3501,Herman Inc Plant,Ernser Inc,BTHX5GOTPX,2023-10-24,51673 BTU,56077 BTU,16.6024721984733,2025-04-30,2024-03-05,Active
10646,3501,"Hilll, Beer and Renner Plant",Hackett - Kuhn,UNWXMIQHYA,2020-06-18,24271 BTU,38052 BTU,18.791056468650225,2025-09-27,2023-07-19,Under Maintenance
10647,3501,Prosacco - Mayert Plant,Sawayn - Fay,B4T7TAXQJO,2022-01-27,46495 BTU,40022 BTU,13.423886477399368,2030-05-25,2024-08-02,Under Maintenance
10648,3502,Greenfelder - Pacocha Plant,"Koelpin, Boyer and Wisoky",L2IH0SVOGZ,2023-01-12,31021 BTU,30823 BTU,15.35994730580359,2030-07-16,2024-02-04,Active
10649,3502,"Walsh, Robel and McClure Plant","Greenholt, D'Amore and Daugherty",2CIEQBGH8E,2022-07-11,57209 BTU,25154 BTU,16.515495129164613,2026-04-11,2023-11-26,Under Maintenance
10650,3502,Stanton LLC Plant,Kiehn - Bradtke,EMQ4DEDK8C,2020-02-13,41075 BTU,37880 BTU,19.713100696211615,2020-11-16,2020-07-28,Under Maintenance
10651,3502,White and Sons Plant,Medhurst - Watsica,261QLK1V1O,2022-07-15,24495 BTU,50989 BTU,18.770776287430365,2023-02-07,2024-06-26,Inactive
10652,3502,Hammes Inc Plant,"Fay, Heathcote and Schimmel",K8MX7SN41V,2024-01-27,31358 BTU,51432 BTU,19.93853272957298,2027-02-04,2024-02-22,Active
10653,3503,"Sipes, Bogisich and Gusikowski Plant",Mayer - Bernhard,5Y6CRH18A7,2023-02-27,59496 BTU,31171 BTU,19.645662622900655,2025-03-23,2023-08-23,Under Maintenance
10654,3503,Kuhn Group Plant,"Daniel, Schulist and Stoltenberg",9LLNMFPGSC,2022-01-13,30340 BTU,55084 BTU,13.829720560234225,2029-06-23,2024-04-20,Inactive
10655,3503,Bins Inc Plant,Beatty and Sons,HIIIZJN2QR,2020-03-19,27504 BTU,57801 BTU,18.152728991747797,2024-02-02,2021-11-05,Active
10656,3503,Fritsch - Fritsch Plant,"Kilback, Kemmer and Conroy",E6PM2JT7O6,2023-06-24,26696 BTU,52135 BTU,15.026846261879108,2028-06-19,2023-08-26,Inactive
10657,3503,Schneider - Gerlach Plant,Borer Group,2CYJ9DENTE,2020-05-04,57135 BTU,44265 BTU,17.575871101498333,2027-09-07,2020-08-20,Under Maintenance
10658,3504,Franecki and Sons Plant,"Huels, Morar and Pagac",FZED5GMKFO,2023-08-15,47831 BTU,41940 BTU,18.10242166179197,2027-05-06,2023-12-19,Under Maintenance
10659,3505,Jones - Macejkovic Plant,Spinka - Wilkinson,AUPGMPWU6Y,2023-07-01,46719 BTU,30433 BTU,19.48387004141301,2025-03-05,2024-07-06,Active
10660,3506,O'Connell Group Plant,Pagac - Ullrich,WBRSZQ9BUT,2023-06-15,58212 BTU,30816 BTU,20.250150423907705,2026-08-01,2023-06-19,Active
10661,3506,Robel and Sons Plant,"Mraz, Weber and Runolfsdottir",YWHNDJ775L,2023-12-23,27016 BTU,58705 BTU,14.050741033992331,2026-03-18,2024-01-13,Active
10662,3506,"Rolfson, Nitzsche and Quitzon Plant",Kertzmann - Ondricka,XYKN3FFMOM,2021-04-04,24098 BTU,50698 BTU,15.02691440014118,2026-10-02,2023-02-27,Under Maintenance
10663,3506,"Emard, Pollich and Langosh Plant",Mraz and Sons,3MX4WGJYV2,2020-08-12,55366 BTU,44692 BTU,14.085464580368917,2030-01-14,2023-09-30,Under Maintenance
10664,3506,"Turcotte, Toy and Ziemann Plant",Skiles Group,DVH8GVIWP2,2024-01-29,28430 BTU,24970 BTU,20.315153790172147,2025-07-02,2024-03-04,Active
10665,3507,Cummings LLC Plant,Gorczany - Jakubowski,PTTU3PYI5E,2020-06-30,38511 BTU,57273 BTU,17.010561001116244,2029-12-19,2021-07-16,Inactive
10666,3507,Ruecker - Kshlerin Plant,Kohler LLC,ATRXCB3VZZ,2024-01-25,41300 BTU,42069 BTU,20.26678085588907,2030-03-15,2024-09-05,Active
10667,3507,Hand and Sons Plant,Durgan - Goyette,DZG6KHEPM9,2023-07-17,38012 BTU,42735 BTU,20.090352011779935,2026-08-21,2023-09-22,Inactive
10668,3508,"Volkman, Flatley and Bergstrom Plant",Durgan - Volkman,ZIYL859F7G,2020-10-08,35004 BTU,51098 BTU,17.862304508737985,2029-02-10,2024-06-23,Active
10669,3509,Wisozk Inc Plant,Mitchell - Blanda,9VCKMXHDU0,2021-01-13,42246 BTU,38904 BTU,13.674546782013802,2030-08-05,2022-06-24,Inactive
10670,3510,Grant - Homenick Plant,Brown - McKenzie,MSXURJ4LLE,2022-12-30,30202 BTU,28655 BTU,16.89933972077369,2026-11-15,2023-02-17,Under Maintenance
10671,3510,Morar LLC Plant,Frami - O'Hara,UX4JUUDBFH,2022-06-04,55614 BTU,56300 BTU,15.530009080589219,2030-04-22,2022-06-11,Active
10672,3510,"Runolfsdottir, Stokes and Heathcote Plant",Schoen - Kilback,ZIEWFHHPRR,2023-10-09,57713 BTU,31538 BTU,16.768352111160834,2027-06-24,2024-07-09,Inactive
10673,3511,"Lockman, Gulgowski and Considine Plant","White, Stamm and D'Amore",CHSSPEPXAZ,2024-01-02,49031 BTU,45672 BTU,14.146612923648032,2025-01-24,2024-06-18,Active
10674,3511,Kuhic - Kuhic Plant,Cartwright LLC,TQ94KQRHH4,2021-02-18,36103 BTU,48599 BTU,14.838131444053534,2024-01-10,2023-08-14,Inactive
10675,3511,Mayer and Sons Plant,Gulgowski and Sons,HBCIKTE1MQ,2020-01-10,55289 BTU,52131 BTU,19.94654133342359,2023-10-04,2022-01-30,Under Maintenance
10676,3511,Rutherford - Gutmann Plant,Considine LLC,GCTJEAKRAK,2022-02-09,52746 BTU,57823 BTU,20.93848150527259,2027-01-12,2022-08-22,Inactive
10677,3512,Skiles - Bergstrom Plant,Reichert - Fahey,IT1XPQAKVN,2020-02-07,24369 BTU,33401 BTU,19.7818302498218,2026-04-30,2021-12-12,Active
10678,3513,"Spinka, Reilly and Grady Plant",Larson - Olson,881R1YKKRW,2020-06-14,25783 BTU,30219 BTU,19.73399312406443,2025-03-29,2023-05-02,Active
10679,3514,Rau - Turner Plant,Sawayn LLC,37Y5UNHHFC,2020-09-06,53854 BTU,57082 BTU,14.906991987768274,2028-03-02,2023-03-30,Inactive
10680,3514,Gottlieb LLC Plant,"Shanahan, Frami and Feest",5QKLPU3KUB,2022-02-03,26544 BTU,53323 BTU,19.22326807500134,2025-06-16,2022-07-11,Under Maintenance
10681,3515,Daugherty - Christiansen Plant,"Emmerich, Greenfelder and Tremblay",JJMHWQDF8S,2022-05-15,34063 BTU,50506 BTU,15.490803496131445,2026-05-08,2024-02-20,Active
10682,3516,Ryan - Lehner Plant,Zboncak Group,X161XV37GF,2020-01-19,27290 BTU,43105 BTU,14.310125975659894,2026-01-30,2022-10-17,Active
10683,3516,Bode Inc Plant,Stark - Haley,MFK6US6K98,2021-07-23,44668 BTU,26567 BTU,16.243842101208788,2023-06-18,2024-01-16,Inactive
10684,3516,Fahey and Sons Plant,"Mayert, Kautzer and Kshlerin",WFGXXFPCE0,2021-06-24,34618 BTU,45457 BTU,14.65552343558912,2027-01-11,2023-11-11,Active
10685,3516,Muller - Fadel Plant,Kohler LLC,BNFHBYWBTK,2020-12-25,42622 BTU,32428 BTU,20.6450230553546,2023-08-24,2023-04-02,Under Maintenance
10686,3517,"Jast, Rutherford and Murray Plant",Greenholt LLC,7VEP2WCQ9X,2022-04-23,28649 BTU,56728 BTU,13.439796436789429,2023-01-29,2024-05-29,Active
10687,3518,Herman LLC Plant,"Zieme, Becker and Beer",MWH1AEFLL5,2021-01-28,32940 BTU,58440 BTU,19.194995449403436,2029-10-28,2022-02-17,Active
10688,3518,"Mitchell, Legros and Heidenreich Plant","Nader, Abshire and Ryan",SXJDV07N18,2020-10-13,44667 BTU,54252 BTU,15.079288431928543,2023-11-05,2022-11-07,Inactive
10689,3518,Moore Group Plant,"Conn, Wolff and Smitham",LNGS7XFI6U,2020-05-24,46338 BTU,26895 BTU,19.572094316264874,2027-09-28,2023-12-25,Inactive
10690,3518,Nienow Group Plant,Lueilwitz and Sons,LBMS1XZBWE,2023-03-14,28291 BTU,24160 BTU,18.132404517180753,2030-09-07,2023-05-23,Under Maintenance
10691,3519,"Mayert, Hilll and Balistreri Plant",Thiel LLC,TDPHTTGBKB,2022-06-26,55277 BTU,54950 BTU,16.462749771207978,2026-07-08,2023-11-24,Active
10692,3519,"Blick, Kuhic and Paucek Plant","Kozey, Weber and Rohan",TFUZB8VBH6,2024-09-13,55892 BTU,52668 BTU,14.566614598489913,2026-02-04,2024-09-22,Active
10693,3519,Quigley - Simonis Plant,Bernier LLC,HGTBFWDQFP,2020-06-13,49663 BTU,50509 BTU,14.084556819305536,2027-11-20,2024-07-14,Inactive
10694,3519,"McCullough, Okuneva and Corkery Plant",Skiles - Corwin,WIXL5FBEEE,2021-05-19,42801 BTU,31112 BTU,13.057683697272658,2029-04-22,2024-09-18,Inactive
10695,3519,Torphy and Sons Plant,Kilback and Sons,OXXXFTFUJD,2021-03-25,42208 BTU,29555 BTU,20.64029237292968,2021-12-09,2024-04-16,Under Maintenance
10696,3520,Yost - Murphy Plant,"Veum, Konopelski and Boyle",V20OHBU7RN,2020-04-12,26928 BTU,32832 BTU,16.16828893172787,2025-08-10,2020-04-23,Active
10697,3520,Powlowski - Keeling Plant,Wiza Group,APJJMZYIMR,2020-07-27,39165 BTU,52923 BTU,17.08187848815796,2027-03-15,2020-09-15,Active
10698,3520,Erdman Group Plant,"Carroll, Ritchie and Beer",T6BESITAXH,2020-08-22,51063 BTU,40056 BTU,15.4744260086555,2027-09-10,2020-09-04,Active
10699,3520,"Feil, Wunsch and Prosacco Plant","Metz, Mosciski and Abshire",RNX5OGMSPF,2020-05-21,44384 BTU,47071 BTU,16.793434358340853,2022-05-04,2020-09-27,Active
10700,3521,"Lang, Fisher and Hahn Plant",Runte - Smith,7GP56XWKZD,2023-03-12,53217 BTU,33935 BTU,14.596241739261918,2030-10-13,2023-05-12,Inactive
10701,3522,"Rippin, Pouros and Keebler Plant","D'Amore, Waters and Fadel",ZROLDFKYN4,2022-09-05,54820 BTU,44325 BTU,14.898043110242856,2026-05-19,2023-09-07,Under Maintenance
10702,3522,Walker LLC Plant,White - Bechtelar,FUCTW7KOBI,2022-10-17,56454 BTU,34932 BTU,17.69762786165149,2030-04-01,2023-11-16,Active
10703,3523,"Roberts, Ferry and Leuschke Plant",Walter Inc,O7UXG3904Y,2020-05-03,41268 BTU,51708 BTU,14.236974471480504,2025-09-03,2022-11-06,Active
10704,3523,Rau Inc Plant,"Waters, Turner and Murray",N12WNW1C9T,2021-04-23,25330 BTU,27025 BTU,17.88235811195427,2022-04-10,2022-09-21,Active
