contract_id,customer_id,contract_number,contract_type,start_date,end_date,price,payment_terms,contract_status,salesperson_id,special_terms
7160,3598,C-5470-14719,Service Agreement,2022-07-09,2030-03-31,$68991.52787522053,Quarterly,Expired,4,Dolorum surculus vestrum.
7161,3598,C-8575-47506,Full Coverage,2021-07-20,2027-05-11,$70881.37114299332,Quarterly,Expired,8,Virgo vix spiritus ascisco.
7162,3599,C-3462-25693,Warranty Extension,2022-12-22,2029-08-02,$89204.36768213063,Annually,Pending Renewal,15,Voro depono tristis admoneo praesentium defluo ademptio totam tenax adeptio.
7163,3600,C-5640-48222,Service Agreement,2023-10-15,2030-01-19,$76684.96326714418,Quarterly,Pending Renewal,14,Blanditiis animi vox clamo.
7164,3600,C-3408-15266,Full Coverage,2024-09-18,2028-08-16,$34916.185978756104,Monthly,Pending Renewal,13,Defungo dedico optio architecto.
7165,3601,C-1458-97192,Service Agreement,2024-02-29,2028-08-05,$20652.106969626635,Annually,Active,20,Advenio usque tripudio curvo defluo.
7166,3601,C-6071-44953,Warranty Extension,2021-02-18,2029-02-11,$62730.87126761041,Annually,Active,10,Accommodo aggero acer claustrum quam audeo.
7167,3601,C-3309-70461,Warranty Extension,2022-10-23,2027-08-29,$76894.9855581658,Annually,Pending Renewal,20,Infit toties bos terreo titulus cras acceptus nostrum causa.
7168,3602,C-1335-91410,Full Coverage,2022-05-16,2025-08-26,$70865.38467191168,Annually,Pending Renewal,8,Stultus universe congregatio pectus dolorum infit suffoco cognatus aut astrum.
7169,3603,C-7420-29763,Service Agreement,2021-01-17,2021-12-08,$3367.69581755311,Monthly,Pending Renewal,20,Cumque corroboro vomer illum vitiosus.
7170,3604,C-8189-53807,Warranty Extension,2024-03-02,2030-08-21,$5672.706487035192,Quarterly,Active,16,Tergo aeternus admoneo facilis approbo a cubicularis bonus vulnero.
7171,3604,C-5586-17873,Service Agreement,2021-08-13,2022-08-08,$49231.34503067274,Annually,Pending Renewal,9,Absens super aufero tollo tracto correptius.
7172,3604,C-8060-54653,Full Coverage,2021-07-10,2030-08-08,$58837.87027114291,Annually,Active,20,Contigo sumptus dolorum iste comprehendo solitudo vergo deinde succedo.
7173,3605,C-5854-40483,Service Agreement,2021-01-12,2023-11-18,$31555.10008876291,Quarterly,Active,10,Tempora summa socius vito id decimus.
7174,3605,C-1644-36379,Warranty Extension,2020-09-21,2030-06-11,$24335.260558457412,Monthly,Pending Renewal,18,Temeritas corpus auditor carbo.
7175,3605,C-8934-98063,Warranty Extension,2020-10-22,2023-05-12,$59714.920840168095,Annually,Pending Renewal,9,Quae certus veritatis comminor.
7176,3606,C-2923-94976,Service Agreement,2023-12-11,2030-03-07,$3170.569832979275,Quarterly,Pending Renewal,10,Uter capillus angulus sordeo vero totam commemoro tredecim.
7177,3606,C-5569-82062,Service Agreement,2024-02-13,2027-07-28,$9719.146594922944,Monthly,Pending Renewal,12,Volva uter summisse quibusdam.
7178,3607,C-4366-52079,Full Coverage,2021-01-21,2029-10-15,$74105.997488638,Annually,Pending Renewal,5,Dicta doloremque cras depopulo conscendo barba aetas adduco somniculosus.
7179,3607,C-5349-14460,Warranty Extension,2023-10-12,2026-12-12,$88070.85233278,Annually,Active,1,Tego optio vindico acsi tutamen degenero alienus compello conor depromo.
7180,3607,C-8081-13895,Service Agreement,2024-04-25,2030-03-03,$54302.42565405032,Annually,Expired,2,Vulticulus tunc aduro.
7181,3608,C-1677-57265,Warranty Extension,2023-03-17,2030-01-25,$55959.5626685925,Monthly,Expired,18,Territo crudelis cruentus vito centum admitto.
7182,3609,C-7745-64070,Service Agreement,2024-01-29,2025-12-06,$41215.4014611033,Monthly,Pending Renewal,8,Trepide adsuesco despecto versus stipes atavus autem theatrum expedita.
7183,3609,C-3430-35513,Full Coverage,2020-01-14,2021-06-07,$3167.317010481835,Annually,Active,10,Acidus ago verbera adeo demitto cauda.
7184,3610,C-2303-26485,Warranty Extension,2022-10-16,2026-03-10,$38307.86594930507,Quarterly,Pending Renewal,16,Damno aqua hic turba demo.
7185,3611,C-3670-41501,Full Coverage,2021-02-28,2029-02-04,$38761.72294357897,Monthly,Active,7,Defetiscor vestrum cenaculum denique trans vulpes.
7186,3612,C-8793-50927,Service Agreement,2020-03-14,2030-05-05,$36814.34164949327,Quarterly,Pending Renewal,19,Audax unde ventosus civitas cibo.
7187,3612,C-2256-48734,Service Agreement,2024-03-06,2029-07-24,$63267.63376193941,Annually,Expired,14,Conturbo depromo delibero magnam suscipio ago angulus solio antiquus.
7188,3613,C-6516-39666,Full Coverage,2024-06-11,2025-10-27,$92969.60502363527,Quarterly,Expired,9,Suasoria deputo vis spectaculum apostolus ubi venio denique amiculum cilicium.
7189,3613,C-3490-30508,Warranty Extension,2021-08-06,2027-07-16,$63277.53381449755,Monthly,Active,8,Congregatio cui placeat.
7190,3613,C-3214-71177,Full Coverage,2022-09-21,2029-04-19,$85374.32360373113,Annually,Pending Renewal,1,Cogo laborum speculum carbo casso labore ulciscor.
7191,3614,C-5139-64711,Warranty Extension,2024-08-19,2029-10-16,$4004.1849240365414,Quarterly,Active,17,Facilis decor claustrum thymbra celer caecus soleo caritas deripio depopulo.
7192,3615,C-3539-58882,Service Agreement,2021-08-29,2023-05-28,$4361.454678527089,Quarterly,Pending Renewal,14,Cum suspendo caute.
7193,3615,C-2117-61278,Service Agreement,2021-04-04,2026-09-05,$89344.5116578963,Monthly,Pending Renewal,14,Placeat facilis acsi solitudo aliqua vado tam validus.
7194,3616,C-9676-47300,Service Agreement,2022-01-24,2024-07-26,$96311.14890127532,Quarterly,Active,2,Totus ipsa carbo.
7195,3616,C-8917-38563,Full Coverage,2021-12-28,2026-11-17,$40911.61623290701,Annually,Active,19,Acidus depopulo laboriosam volva crepusculum conventus abundans.
7196,3616,C-8669-45096,Full Coverage,2022-12-10,2025-05-11,$14810.205759483957,Monthly,Expired,10,Tres calcar chirographum caries provident expedita caute viriliter aurum.
7197,3617,C-8350-33347,Full Coverage,2021-03-14,2022-10-03,$61165.420063099635,Quarterly,Expired,17,Quae expedita balbus validus peior in unus.
7198,3617,C-8920-78496,Full Coverage,2021-06-03,2025-03-25,$66935.3395326006,Quarterly,Pending Renewal,9,Demoror deorsum repellat utpote cunctatio cubitum deduco demitto.
7199,3617,C-5816-15217,Warranty Extension,2023-07-22,2027-09-09,$10277.204621804485,Monthly,Active,8,Alius turpis acer creber corrigo cattus claustrum admoneo earum solutio.
7200,3618,C-9831-45694,Warranty Extension,2024-01-28,2026-03-10,$84026.58564368919,Monthly,Pending Renewal,20,Utpote cupiditas velociter autem adsidue acidus ars venia aestas.
7201,3618,C-7235-45764,Full Coverage,2021-04-04,2027-02-07,$78857.62133335453,Quarterly,Expired,18,Vado arma decens curis a decumbo.
7202,3619,C-5116-29438,Full Coverage,2022-03-30,2025-11-27,$62705.837885979534,Monthly,Expired,15,Caterva tardus debeo desino antepono.
7203,3619,C-9470-92675,Warranty Extension,2022-02-08,2025-07-04,$19783.492331035446,Monthly,Active,13,Caveo blanditiis depopulo cupio nobis vomica adiuvo.
7204,3619,C-4776-64880,Full Coverage,2023-08-30,2030-09-16,$4198.350763108992,Annually,Expired,5,Sophismata cura repellat tristis thema aliquid demo caveo crepusculum.
7205,3620,C-6769-94113,Warranty Extension,2021-03-07,2027-12-31,$35735.80012994057,Quarterly,Active,12,Spes alter adipisci.
7206,3620,C-4387-53989,Warranty Extension,2020-06-27,2022-03-11,$35655.065387356044,Quarterly,Pending Renewal,20,Subito arbor coaegresco rerum depromo sequi.
7207,3620,C-2003-70588,Service Agreement,2021-06-12,2021-10-29,$78448.5521168553,Quarterly,Active,4,Tamen bestia umquam statim soluta.
7208,3621,C-3378-69641,Full Coverage,2023-11-07,2029-10-27,$52293.718481072334,Annually,Expired,6,Amplus auctus officiis socius tristis combibo praesentium.
7209,3622,C-4024-93485,Service Agreement,2021-01-07,2022-02-14,$8641.750566691613,Monthly,Pending Renewal,6,Acervus eveniet caritas tendo pecco ait.
7210,3622,C-9980-52766,Full Coverage,2022-08-18,2027-06-29,$41459.912470857525,Quarterly,Active,19,Libero adsidue libero crapula paens vero communis absconditus causa.
7211,3623,C-5472-45566,Full Coverage,2022-09-07,2023-04-24,$34830.732466117915,Annually,Active,1,Accendo causa traho beatus eius delinquo vallum decens ipsam suggero.
7212,3623,C-9510-15289,Warranty Extension,2020-06-06,2026-07-23,$83408.00161893769,Monthly,Expired,6,Appono aspicio canonicus temperantia soluta.
7213,3624,C-3227-72683,Full Coverage,2020-12-20,2021-11-30,$39263.89284783007,Monthly,Active,19,Accusator contego rerum debitis stultus tabula spiculum curtus.
7214,3625,C-1875-60192,Full Coverage,2021-03-31,2027-01-15,$49742.742468299766,Monthly,Active,7,Coaegresco conduco aequitas atrocitas voluptates defero cursus.
7215,3625,C-6664-43647,Warranty Extension,2020-05-03,2025-02-24,$16031.816793722583,Quarterly,Pending Renewal,4,Careo cohaero celer causa doloribus curriculum deinde congregatio debilito.
7216,3625,C-5830-66227,Warranty Extension,2020-03-07,2021-06-13,$83351.03024470503,Monthly,Pending Renewal,10,Creptio articulus fugiat bardus mollitia tardus creber decor.
7217,3626,C-1878-11555,Service Agreement,2023-02-09,2023-06-12,$92464.02856486241,Annually,Expired,11,Arma statim timor.
7218,3626,C-9799-33675,Service Agreement,2022-01-16,2026-11-09,$5648.061501279035,Quarterly,Pending Renewal,15,Deorsum totam omnis tempore sunt placeat quaerat claustrum tabgo.
7219,3627,C-2477-76694,Full Coverage,2022-10-16,2024-03-24,$33043.74907547496,Monthly,Expired,8,Bellum claudeo delicate perferendis.
7220,3627,C-1219-63875,Service Agreement,2020-05-04,2029-06-08,$94097.59970035148,Annually,Active,13,Caelestis voveo vobis.
7221,3628,C-4198-22496,Service Agreement,2022-08-14,2026-09-03,$43282.472542621,Monthly,Expired,18,Comis statim vilis aro caveo conforto arca curis conqueror spectaculum.
7222,3628,C-4036-11356,Warranty Extension,2021-07-12,2025-08-12,$63692.4298385259,Quarterly,Active,17,Accusamus tripudio certe.
7223,3629,C-4066-92039,Full Coverage,2022-11-07,2025-05-14,$15518.674285298417,Quarterly,Active,6,Statua supellex bene astrum conturbo copia provident tempore volva apostolus.
7224,3629,C-4258-63503,Full Coverage,2021-10-15,2028-03-07,$3234.5396872965716,Annually,Pending Renewal,19,Viridis eos vaco coerceo.
7225,3629,C-6126-93740,Full Coverage,2022-12-21,2024-01-31,$87306.71489186278,Quarterly,Expired,10,Molestiae ulciscor cognomen.
7226,3630,C-9112-48340,Full Coverage,2023-03-27,2024-04-04,$51712.41781946686,Quarterly,Active,18,Doloremque ustulo bellum altus vestrum turpis.
7227,3630,C-5136-53181,Warranty Extension,2023-09-17,2026-12-29,$74561.1719581233,Annually,Expired,19,Placeat vere quibusdam quibusdam teres veritatis avarus.
7228,3631,C-4834-36263,Service Agreement,2022-09-18,2029-10-28,$83980.51488797614,Monthly,Expired,14,Cum vulticulus voluptas deludo stips tero suffragium caste rem terror.
7229,3631,C-4226-14653,Full Coverage,2024-07-18,2027-06-13,$27304.7127232097,Annually,Pending Renewal,18,Dolores cognatus ad timidus thesis ait dolorem.
7230,3631,C-8449-19275,Full Coverage,2024-04-14,2029-05-08,$81415.35183761767,Monthly,Expired,10,Deprecator commemoro sit conspergo velit vero cruentus vulgo spiritus.
7231,3632,C-9437-89102,Full Coverage,2021-11-01,2027-03-17,$72500.72170142611,Annually,Active,7,Caterva sustineo impedit torrens qui celebrer deinde.
7232,3632,C-2521-49418,Warranty Extension,2022-05-01,2025-11-17,$83156.721530171,Monthly,Expired,20,Velum delinquo deripio aufero damno tolero.
7233,3633,C-6547-14485,Warranty Extension,2022-12-25,2030-09-05,$85529.20886043337,Quarterly,Active,4,Ter ullam coma corrumpo ademptio vestigium.
7234,3633,C-8709-98383,Warranty Extension,2020-05-24,2030-02-07,$84083.84420839875,Quarterly,Active,3,Ciminatio certe crapula succedo vitium delinquo quaerat officiis conforto strenuus.
7235,3634,C-1011-57648,Full Coverage,2021-07-29,2028-02-29,$28840.22230180791,Monthly,Active,9,Vigor tollo admoneo virgo vinculum uxor.
7236,3635,C-8681-69581,Full Coverage,2020-01-08,2026-09-09,$99845.10928049841,Annually,Pending Renewal,10,Corporis angulus aedificium cicuta testimonium peior.
7237,3635,C-7263-71485,Warranty Extension,2023-04-05,2028-05-28,$86646.45953503704,Annually,Expired,16,Virgo ustilo cogo socius basium cursus demergo sum audax.
7238,3635,C-7925-46939,Full Coverage,2024-08-10,2029-03-11,$47575.78446633532,Annually,Expired,15,Cotidie terror ago arma cotidie usque enim denuncio defessus.
7239,3636,C-4351-88281,Warranty Extension,2023-03-08,2024-05-29,$9646.730288005545,Annually,Pending Renewal,7,Occaecati vorago tamisium.
7240,3636,C-8061-45615,Service Agreement,2024-02-12,2028-03-16,$55512.7274072747,Quarterly,Expired,20,Pecus uter magnam.
7241,3637,C-3873-67353,Service Agreement,2022-03-14,2022-10-08,$16119.960845210537,Monthly,Expired,6,Cui arbustum aer territo bos nobis.
7242,3637,C-1670-67689,Full Coverage,2020-09-17,2021-08-11,$11698.057913175033,Monthly,Pending Renewal,20,Vox subiungo aestas repudiandae tremo arbustum conventus templum terreo abutor.
7243,3638,C-7748-59535,Service Agreement,2021-04-08,2028-11-29,$27257.152719930382,Annually,Active,6,Callide odit crur beatus cum adversus vitiosus tertius.
7244,3638,C-5091-30834,Service Agreement,2023-07-02,2025-02-04,$5789.690179679596,Monthly,Active,7,Acquiro viridis arguo.
7245,3638,C-3140-35182,Service Agreement,2021-08-25,2028-06-13,$85203.54646427289,Quarterly,Active,3,Volaticus blandior careo turpis civitas curso subiungo acies ratione.
7246,3639,C-2940-43014,Service Agreement,2021-02-04,2028-07-03,$90253.1132609675,Annually,Expired,15,Tricesimus voluptatibus spoliatio.
7247,3639,C-9240-21200,Warranty Extension,2020-05-09,2023-07-04,$42084.02007693646,Annually,Expired,11,Amo arcesso concedo beatus eaque carus crepusculum aqua reiciendis virga.
7248,3639,C-1181-21570,Warranty Extension,2021-01-23,2027-09-10,$56669.817057416774,Monthly,Active,6,Bellum bardus utrum calco talus.
7249,3640,C-4216-69478,Warranty Extension,2022-01-18,2023-01-01,$20224.077565409796,Annually,Expired,16,Ciminatio tonsor cariosus aggero timidus amaritudo arma voluptatibus delectatio.
7250,3640,C-2417-94926,Warranty Extension,2022-02-04,2023-03-10,$38169.62517353167,Quarterly,Expired,7,Tripudio cupiditas tenax ver abundans confido.
7251,3641,C-6988-47656,Warranty Extension,2021-01-24,2030-02-15,$9415.3613790697,Monthly,Expired,10,Attonbitus arca sperno vivo cribro pecco tardus perferendis.
7252,3642,C-1619-27333,Warranty Extension,2021-12-17,2029-03-09,$28747.62506487686,Monthly,Pending Renewal,14,Defluo vae virgo.
7253,3642,C-8284-72091,Service Agreement,2023-06-19,2025-11-18,$37665.658584762525,Annually,Pending Renewal,16,Sono comes cognomen.
7254,3643,C-9468-74396,Warranty Extension,2020-04-07,2027-06-02,$56530.57605781922,Monthly,Expired,1,Vado textilis inventore basium sodalitas caelum comprehendo attonbitus vapulus cotidie.
7255,3643,C-4255-69970,Service Agreement,2024-02-24,2026-02-16,$80182.32396871776,Monthly,Pending Renewal,7,Annus thymbra tot acsi.
7256,3643,C-9530-43929,Service Agreement,2020-08-25,2025-11-04,$46848.47944954026,Quarterly,Expired,4,Patruus viridis spes defleo creo conscendo quos caecus.
7257,3644,C-6304-99608,Full Coverage,2022-09-05,2024-04-11,$55463.47947229174,Monthly,Expired,17,Thermae barba facere atavus aeternus.
7258,3644,C-4388-37885,Service Agreement,2023-11-24,2030-07-17,$78085.10639026633,Annually,Active,5,Tam cilicium spes delicate talis vereor hic.
7259,3645,C-4990-76075,Full Coverage,2020-04-10,2027-04-04,$99199.44083682503,Monthly,Expired,12,Barba amicitia appono.
7260,3646,C-6987-64573,Full Coverage,2023-01-11,2027-04-29,$29395.556228384812,Annually,Active,4,Valeo sumo error.
7261,3647,C-6414-57428,Service Agreement,2022-03-03,2027-01-03,$25534.520604954283,Quarterly,Expired,11,Bestia aperiam solutio tertius suscipio quia cribro.
7262,3648,C-4470-86704,Warranty Extension,2020-03-11,2025-04-04,$83851.87769845415,Monthly,Expired,3,Verbera sponte taceo venio uberrime.
7263,3649,C-2724-58213,Full Coverage,2021-02-02,2030-02-02,$88799.03925180217,Monthly,Pending Renewal,5,Torqueo terga tabgo universe adimpleo desolo.
7264,3650,C-8367-36452,Warranty Extension,2020-09-14,2025-08-20,$26489.470783222816,Monthly,Expired,14,Amissio tracto patruus vomica.
7265,3650,C-9066-26576,Service Agreement,2023-10-30,2026-05-18,$75742.3449585197,Annually,Expired,16,Catena atqui mollitia trans amplus cohors demens.
7266,3650,C-6859-99232,Warranty Extension,2020-03-28,2026-06-03,$61928.173184138825,Monthly,Active,18,Coadunatio ager anser suspendo aqua.
7267,3651,C-8613-53948,Warranty Extension,2024-03-11,2029-02-17,$21624.391040577448,Monthly,Expired,10,Cimentarius surculus sonitus substantia terminatio temeritas callide attero aegrus delinquo.
7268,3652,C-7356-21197,Warranty Extension,2021-04-23,2028-06-14,$2037.4815938869156,Quarterly,Pending Renewal,12,Confugo terreo trans.
7269,3652,C-4276-62842,Full Coverage,2022-06-04,2029-03-11,$40457.598643897705,Annually,Active,10,Annus consuasor cumque architecto coerceo patior audeo.
7270,3653,C-8735-69743,Service Agreement,2022-10-01,2024-11-25,$21145.578796773614,Monthly,Pending Renewal,19,Peior crudelis solutio aliquam bestia audacia decens assumenda auditor vitium.
7271,3653,C-8041-20967,Service Agreement,2024-08-29,2025-05-19,$16082.223367618702,Annually,Active,10,Super turbo demergo triduana dens allatus.
7272,3653,C-4339-50532,Service Agreement,2022-03-30,2024-05-09,$53226.90572235421,Quarterly,Pending Renewal,1,Textilis amplus amoveo thymbra villa ambulo cursim.
7273,3654,C-1563-52400,Service Agreement,2023-12-13,2026-06-23,$62045.57302789004,Monthly,Pending Renewal,1,Victus absum urbs.
7274,3655,C-2356-26216,Service Agreement,2022-12-15,2025-10-06,$97093.48051030401,Quarterly,Expired,13,Magnam maiores decimus.
7275,3655,C-1708-84232,Full Coverage,2024-05-15,2028-01-07,$74483.58780403527,Monthly,Pending Renewal,12,Vomer cedo comis inventore quidem ullus veritas voluptate.
7276,3656,C-5658-62563,Full Coverage,2024-05-26,2024-10-29,$88562.64258505126,Quarterly,Pending Renewal,18,Ancilla cubicularis voluptas cresco dolore deleniti sursum tabella.
7277,3656,C-7566-87379,Service Agreement,2022-11-22,2023-02-16,$75439.23425205387,Annually,Active,6,Degenero triumphus audacia testimonium crastinus nihil baiulus adficio.
7278,3657,C-5588-87687,Full Coverage,2021-05-09,2027-01-10,$28039.958404544963,Monthly,Active,19,Creber aggero cenaculum.
7279,3658,C-4309-22063,Full Coverage,2023-08-16,2028-09-23,$79180.26419046948,Annually,Active,4,Varietas vallum vulgo quam modi.
